published;title;summary;link
Tue, 15 Dec 2015 08:56:20 +0000;#GTMTips: GTM Container Snippet In The HEAD;(UPDATE 28 Sep 2016: The official recommendation has finally caught up with the times. Now the correct placement for the JavaScript methods of the container snippet is, indeed, in &lt head&gt .). I want to address something I&rsquo ve been confused about from the very first day since I started using Google Tag Manager. Why on earth would an asynchronously loading JavaScript library be recommended to place in the beginning of &lt body&gt , when the logical place to start loading dependencies is as early as possible in the document load process?;https://www.simoahava.com/gtm-tips/gtm-container-snippet-in-the-head/
Wed, 09 Dec 2015 07:40:46 +0000;Firing A Single Tag Multiple Times In GTM;There might be many reasons you&rsquo d want to fire a single Tag multiple times in Google Tag Manager. The most common one is when you want to deploy multiples of a single tracking point on the web. Perhaps you have a roll-up account you want to send the hits to, in addition to the site-specific tracking property.. Quite a while ago, I gave a solution for this with a specific focus on Google Analytics Tags.;https://www.simoahava.com/analytics/firing-a-single-tag-multiple-times-in-gtm/
Thu, 03 Dec 2015 07:49:22 +0000;#GTMTips: Useful GTM For iOS Tips;A while ago I wrote a blog post about how to install Google Tag Manager for iOS using the Swift programming language (you can read the article here). I&rsquo ve been doing a lot of work with Swift lately, and I&rsquo m more and more convinced that GTM is actually a very powerful utility for running in your iOS app instead of the Google Analytics SDK.. Why? Because it abstracts a lot of the nitty-gritty you&rsquo d otherwise need to explicitly manage in your GA installation.;https://www.simoahava.com/gtm-tips/useful-gtm-for-ios-tips/
Thu, 19 Nov 2015 07:27:02 +0000;#GTMTips: Referral Exclusion On Receipt Page;You might have noticed that the Referral Exclusion List in Google Analytics is difficult to maintain. You can&rsquo t copy a list from one property to another, the list is a wildcard match for domain names (so all subdomains are automatically excluded), and it&rsquo s just about the clunkiest user interface we&rsquo ve seen since ERP tools from the 1990s. A while ago, I wrote of a solution which lets you manage referral exclusions using Google Tag Manager, and it&rsquo s still a neat trick, as it&rsquo s way more flexible than said clunky UI.;https://www.simoahava.com/gtm-tips/referral-exclusion-on-receipt-page/
Wed, 18 Nov 2015 05:14:20 +0000;Better QA With Google Tag Manager Environments;Google Tag Manager, our favorite free tag management solution, has always struggled with its enterprise-worthiness. There are many features still lacking, most of which have to do with working in multi-user environments. Now, grab the last word of that sentence (see what I did there), and hug it tightly, for GTM just introduced a new, enterprise-friendly feature: Environments..  These Environments are actually browser cookies, which you use to link a Google Tag Manager container state with the browser of the user who needs to or wants to view that particular state.;https://www.simoahava.com/analytics/better-qa-with-google-tag-manager-environments/
Tue, 10 Nov 2015 11:33:22 +0000;From Project To Process;This year I had the opportunity to present at eMetrics London and Berlin on a topic that is very close to my heart. I&rsquo m psychotically neurotic about data quality. I&rsquo ve written about it many times before, and it&rsquo s pretty much why I want to keep on blogging and writing about analytics and tag management customizations. At eMetrics, I stepped out of my comfort zone of development and implementation, and chose to talk about organization practices.;https://www.simoahava.com/analytics/from-project-to-process/
Wed, 04 Nov 2015 10:16:04 +0000;Iframe Cross-Domain Tracking In Google Tag Manager;NOTE! This solution has been upgraded, and the new approach can be found here..  If you&rsquo re unfamiliar with the lingo, cross-domain tracking is a hack used by Google Analytics to circumvent the web browser&rsquo s same-origin policy. Essentially, the policy dictates that browser cookies can only be shared with a parent domain and all its sub-domains. In other words, domainA.com and domainB.com do not share cookies.. Since Google Analytics calculates sessions and users by using a cookie, this is problematic.;https://www.simoahava.com/analytics/iframe-cross-domain-tracking-in-google-tag-manager/
Tue, 20 Oct 2015 12:16:27 +0000;Setup Google Tag Manager iOS With Swift;I&rsquo ve been meaning to write about Google Tag Manager for mobile apps for such a long time. Finally, I have some great use cases to share, as well as some useful examples for implementing GTM for iOS. That&rsquo s right, this is an iOS guide, and, to be more specific, geared towards a successful Swift implementation..  If you didn&rsquo t know, Swift is a relatively new programming language, developed by Apple for iOS and OS X programming.;https://www.simoahava.com/analytics/setup-google-tag-manager-ios-with-swift/
Fri, 02 Oct 2015 08:52:11 +0000;Measure Ad And Content Blocker Impact;So, looks like iOS 9 has built-in support for integrating &ldquo content blocking&rdquo extensions on your iPhone. Now, blocking ads and other intrusive content is nothing new, nor do I want to get into a debate about whether it&rsquo s a good thing or not. But as a data geek I&rsquo m very interested in knowing just what share of my site tracking has some content blocker enabled. In this post, I&rsquo ll show two tricks (easy and advanced) to expose these content blockers.;https://www.simoahava.com/analytics/measure-ad-content-blocker-impact-on-traffic/
Mon, 28 Sep 2015 12:28:30 +0000;Measure SERP Bounce Time With GTM;Here&rsquo s an interesting and hacky use case for you. It&rsquo s all about uncovering bounce metrics for visits which originate from organic Google search results. In particular, the metric we&rsquo re interested in is how long user dwelled on the landing page after arriving from organic Google search AND returned to the search engine results page (SERP) using the browser&rsquo s back button..  The inspiration for this post came from an audience question at the Best Internet Conference in Lithuania, which I recently attended as a speaker.;https://www.simoahava.com/analytics/measure-serp-bounce-time-with-gtm/
Thu, 17 Sep 2015 11:13:14 +0000;#GTMTips: Check For New User;Every now and then we want to create a bridge between the stateful machines we send data to (e.g. Google Analytics), and the stateless environment where we collect the data itself (e.g. Google Tag Manager). This is not easy. There is no synergy between Google Analytics and Google Tag Manager which would let the latter understand anything about things like sessions or landing pages or Bounce Rates.. One thing we can reliably measure, however, is whether or not the visitor is a New User in Google Analytics.;https://www.simoahava.com/gtm-tips/check-for-new-user/
Tue, 15 Sep 2015 07:55:45 +0000;Enhanced Ecommerce Tips And Learnings;Enhanced Ecommerce is undoubtedly an excellent feature of Google Analytics. It provides us with a set of reports that truly extend the capabilities of funnel-based website analysis. As I&rsquo ve shown before, it&rsquo s also very useful for tracking other transactional events on your site, such as content engagement..  However, here&rsquo s the thing. It&rsquo s not very easy to implement. Even if you get everything right according to the documentation, there are still quite a number of pitfalls, and many of the learnings emerge only through experience.;https://www.simoahava.com/analytics/enhanced-ecommerce-tips-and-learnings/
Fri, 04 Sep 2015 10:35:53 +0000;#GTMTips: Prevent Tag From Firing In iFrame;Unfortunately, iFrames still exist. They are used to embed content from one page into another. Frames are horrible, nasty things, very often riddled with cross-domain problems, performance issues, responsive design obstructions and other crap from the nether pits of hell. Regardless, if you&rsquo re stuck with an iFrame which also collects data to your Google Analytics property, for example, you probably want to prevent at least the first Page View from firing, since otherwise you&rsquo ll be double-counting Page Views: once on the main page and once in the iFrame.;https://www.simoahava.com/gtm-tips/prevent-tag-from-firing-in-iframe/
